Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
2467.0,32.0,Male,Shorts,Clothing,84.0,South Dakota,S,Pink,Summer,3.7,No,Cash,Express,No,No,37.0,Cash,
2468.0,27.0,Male,Shorts,Clothing,72.0,New Jersey,M,Lavender,Spring,3.6,No,Debit Card,Express,No,No,28.0,Credit Card,Annually
,65.0,Male,Skirt,Clothing,21.0,Connecticut,L,Cyan,Winter,3.7,No,Credit Card,2-Day Shipping,No,No,6.0,Venmo,Weekly
2470.0,68.0,Male,Sandals,Footwear,92.0,Maryland,M,Yellow,Fall,5.0,No,Cash,Standard,No,No,27.0,PayPal,Annually
2471.0,55.0,Male,Blouse,Clothing,72.0,Arizona,XL,Pink,Fall,2.7,No,Cash,Next Day Air,No,No,29.0,Credit Card,Fortnightly
2472.0,30.0,Male,Sandals,Footwear,83.0,Oklahoma,M,Gray,Spring,4.3,No,Cash,Store Pickup,,No,1.0,,Annually
2473.0,24.0,Male,,Clothing,73.0,Utah,M,Peach,Summer,4.1,No,Bank Transfer,Standard,No,,31.0,Credit Card,Annually
2474.0,57.0,Male,Socks,Clothing,98.0,Arkansas,M,Red,Winter,2.6,No,Cash,Next Day Air,No,No,28.0,Cash,Quarterly
2475.0,23.0,Male,T-shirt,Clothing,76.0,North Carolina,M,Olive,Fall,3.2,No,Cash,Store Pickup,No,No,19.0,Bank Transfer,Quarterly
2476.0,69.0,Male,Dress,Clothing,43.0,California,S,Lavender,Summer,3.5,No,Bank Transfer,Next Day Air,No,No,36.0,Venmo,Monthly
2477.0,60.0,Male,Hat,Accessories,60.0,Colorado,M,Turquoise,Summer,3.7,No,Debit Card,Next Day Air,No,No,28.0,Cash,Monthly
2478.0,25.0,Male,Gloves,Accessories,40.0,California,L,Turquoise,Spring,3.8,No,Debit Card,2-Day Shipping,No,No,29.0,PayPal,Weekly
2479.0,18.0,Male,Socks,Clothing,93.0,Vermont,S,Maroon,Winter,4.8,No,,2-Day Shipping,No,No,9.0,Bank Transfer,Every 3 Months
2480.0,37.0,Male,Dress,Clothing,98.0,Kansas,S,Olive,Fall,4.2,No,Venmo,Standard,No,No,26.0,Credit Card,Every 3 Months
2481.0,61.0,Male,Socks,Clothing,91.0,Ohio,XL,Maroon,Summer,2.9,No,Debit Card,Next Day Air,No,No,7.0,Credit Card,Fortnightly
2482.0,41.0,Male,Belt,Accessories,92.0,New Jersey,XL,Cyan,Fall,2.9,No,Venmo,Free Shipping,No,No,35.0,Debit Card,Weekly
2483.0,69.0,Male,Handbag,Accessories,87.0,Arizona,S,Peach,Winter,4.8,,PayPal,Next Day Air,No,,46.0,Credit Card,Every 3 Months
2484.0,32.0,Male,Skirt,Clothing,96.0,Arizona,S,Teal,Fall,2.9,No,PayPal,Standard,No,No,8.0,Debit Card,Monthly
2485.0,,Male,Hoodie,Clothing,97.0,New Hampshire,M,Green,Summer,4.8,No,Bank Transfer,2-Day Shipping,,No,50.0,Cash,Every 3 Months
2486.0,43.0,Male,Blouse,Clothing,55.0,Louisiana,M,Beige,Spring,4.6,No,Credit Card,2-Day Shipping,No,No,37.0,Bank Transfer,Annually
2487.0,61.0,,Jeans,Clothing,58.0,Texas,L,Magenta,Spring,4.4,No,Credit Card,Store Pickup,No,No,6.0,Credit Card,Fortnightly
2488.0,57.0,Male,Boots,,21.0,Montana,L,Violet,Spring,3.0,No,PayPal,Next Day Air,No,No,16.0,PayPal,Bi-Weekly
2489.0,56.0,Male,Handbag,Accessories,82.0,New Hampshire,XL,Charcoal,Summer,4.4,No,Credit Card,Express,No,No,30.0,PayPal,Monthly
2490.0,66.0,Male,Coat,Outerwear,34.0,South Dakota,M,Green,Winter,3.9,No,Credit Card,Express,No,No,50.0,Venmo,Quarterly
2491.0,52.0,Male,Blouse,Clothing,78.0,Montana,M,Gray,Spring,4.0,No,PayPal,Free Shipping,No,No,5.0,Cash,Every 3 Months
2492.0,63.0,Male,Handbag,Accessories,47.0,North Carolina,M,Magenta,Spring,2.5,No,Debit Card,Express,No,,15.0,Bank Transfer,Monthly
2493.0,50.0,Male,Sunglasses,Accessories,96.0,South Dakota,S,Silver,Summer,4.1,No,Venmo,Next Day Air,No,No,34.0,Bank Transfer,Bi-Weekly
2494.0,21.0,,Socks,Clothing,23.0,Maine,S,Beige,Fall,4.8,No,Cash,2-Day Shipping,No,No,6.0,Venmo,Every 3 Months
2495.0,42.0,Male,Shoes,Footwear,27.0,Oklahoma,S,Peach,Winter,2.6,No,PayPal,Store Pickup,No,No,26.0,Debit Card,Annually
2496.0,40.0,Male,Backpack,Accessories,37.0,Nebraska,XL,Orange,Spring,3.1,,Bank Transfer,Free Shipping,No,No,34.0,Credit Card,Every 3 Months
2497.0,67.0,Male,Scarf,Accessories,79.0,Illinois,S,Yellow,Summer,3.2,No,Bank Transfer,Store Pickup,No,No,37.0,Credit Card,Weekly
2498.0,35.0,Male,Backpack,Accessories,40.0,Colorado,M,Violet,Summer,4.2,No,Bank Transfer,Standard,No,No,28.0,Bank Transfer,Annually
2499.0,18.0,Male,Coat,Outerwear,39.0,Massachusetts,S,Green,Fall,2.6,No,Cash,Next Day Air,No,No,38.0,Cash,
2500.0,52.0,Male,Hoodie,,73.0,Louisiana,L,Pink,Summer,3.1,No,Debit Card,Next Day Air,No,No,2.0,Cash,Quarterly
2501.0,,Male,Gloves,Accessories,84.0,Massachusetts,M,Violet,Fall,2.9,No,Credit Card,Store Pickup,No,No,32.0,Cash,Bi-Weekly
2502.0,49.0,Male,Shorts,Clothing,94.0,West Virginia,M,Violet,Fall,4.6,No,Cash,Free Shipping,No,No,30.0,Venmo,Bi-Weekly
2503.0,46.0,Male,Skirt,Clothing,47.0,Idaho,L,Pink,Spring,4.1,No,Cash,Standard,No,No,,PayPal,Every 3 Months
,69.0,Male,Boots,Footwear,77.0,Ohio,M,Violet,Summer,2.5,No,PayPal,Store Pickup,No,No,5.0,Debit Card,Bi-Weekly
2505.0,56.0,Male,Shorts,Clothing,94.0,Rhode Island,M,Turquoise,Winter,4.0,No,Credit Card,Store Pickup,No,No,31.0,Cash,Bi-Weekly
2506.0,27.0,Male,Handbag,Accessories,75.0,Illinois,M,Cyan,Summer,3.5,No,PayPal,Express,No,No,43.0,PayPal,Quarterly
2507.0,57.0,Male,Dress,Clothing,82.0,New York,XL,Orange,Spring,4.4,No,Debit Card,Free Shipping,No,No,19.0,Venmo,Annually
2508.0,58.0,Male,Shoes,Footwear,36.0,Louisiana,M,,Fall,,No,PayPal,Store Pickup,No,No,32.0,Credit Card,Every 3 Months
2509.0,23.0,Male,Sneakers,Footwear,90.0,California,XL,Indigo,Spring,3.1,No,Cash,2-Day Shipping,No,No,5.0,Debit Card,Bi-Weekly
2510.0,19.0,Male,Socks,Clothing,48.0,Washington,M,Black,Spring,4.4,No,PayPal,Free Shipping,No,No,9.0,Bank Transfer,Quarterly
2511.0,40.0,Male,Jacket,Outerwear,42.0,South Dakota,L,Purple,Winter,4.4,No,Cash,Standard,No,No,48.0,Credit Card,Weekly
2512.0,54.0,Male,Backpack,Accessories,33.0,Idaho,M,Cyan,Summer,2.7,No,Debit Card,Store Pickup,No,No,1.0,PayPal,Quarterly
2513.0,50.0,Male,Socks,Clothing,63.0,North Dakota,M,Green,Summer,4.9,No,Credit Card,Free Shipping,No,No,20.0,Credit Card,Monthly
2514.0,69.0,Male,Handbag,Accessories,53.0,Washington,L,Teal,Winter,3.5,No,Debit Card,2-Day Shipping,No,No,42.0,Cash,Annually
2515.0,42.0,Male,Hat,Accessories,37.0,Alaska,L,Teal,Spring,4.8,No,Debit Card,Free Shipping,No,No,45.0,PayPal,
2516.0,37.0,Male,Blouse,Clothing,92.0,Kansas,M,Magenta,Summer,4.2,No,Bank Transfer,2-Day Shipping,No,No,41.0,,Monthly
2517.0,46.0,Male,Shorts,Clothing,73.0,Utah,XL,Brown,Spring,4.6,No,Bank Transfer,Standard,No,No,36.0,Debit Card,Quarterly
2518.0,64.0,Male,,Clothing,38.0,Wyoming,L,Orange,Spring,2.9,No,Credit Card,Standard,No,No,10.0,Venmo,Annually
2519.0,20.0,Male,Boots,Footwear,51.0,Maine,XL,Blue,,4.0,No,PayPal,Store Pickup,No,No,31.0,Venmo,Annually
2520.0,40.0,Male,Jacket,Outerwear,90.0,Michigan,L,Magenta,Spring,4.9,No,Credit Card,Standard,No,No,21.0,Credit Card,Quarterly
2521.0,64.0,Male,Jacket,Outerwear,56.0,Illinois,L,Magenta,Summer,3.1,No,Bank Transfer,Next Day Air,No,No,16.0,Cash,Every 3 Months
2522.0,29.0,Male,Handbag,Accessories,33.0,Minnesota,M,Magenta,Fall,4.4,No,Debit Card,Standard,No,No,18.0,PayPal,Every 3 Months
2523.0,20.0,Male,Belt,Accessories,53.0,Massachusetts,S,Olive,Winter,2.5,No,Cash,2-Day Shipping,No,No,20.0,Debit Card,Weekly
,43.0,Male,Handbag,,24.0,New Jersey,S,Cyan,Spring,3.4,No,Cash,Express,No,No,21.0,Bank Transfer,Annually
2525.0,60.0,Male,Coat,Outerwear,59.0,Kansas,M,Purple,Spring,3.7,No,Venmo,Express,No,No,23.0,Credit Card,Quarterly
,39.0,Male,Sweater,Clothing,72.0,Kentucky,M,Purple,Winter,4.2,No,PayPal,Standard,No,No,20.0,PayPal,Weekly
2527.0,47.0,Male,Shorts,Clothing,28.0,Rhode Island,S,Peach,,3.4,No,Bank Transfer,Express,No,No,30.0,PayPal,Bi-Weekly
2528.0,19.0,Male,,Clothing,36.0,Illinois,M,Gold,Fall,3.6,No,Cash,Express,No,No,33.0,Bank Transfer,Every 3 Months
2529.0,52.0,Male,Jewelry,Accessories,47.0,Alabama,S,Peach,Fall,4.7,No,Bank Transfer,2-Day Shipping,No,No,31.0,Debit Card,Monthly
2530.0,34.0,Male,Gloves,Accessories,62.0,Tennessee,M,Magenta,Spring,4.7,No,,Next Day Air,No,No,48.0,Bank Transfer,Monthly
2531.0,25.0,,Skirt,Clothing,98.0,Massachusetts,S,Cyan,Spring,3.6,No,Debit Card,Free Shipping,No,No,28.0,Debit Card,Weekly
2532.0,43.0,Male,Sandals,Footwear,28.0,Texas,M,Violet,Summer,4.6,No,PayPal,Free Shipping,No,No,7.0,Cash,Every 3 Months
,55.0,Male,Socks,Clothing,86.0,Nebraska,S,Charcoal,Summer,2.6,No,PayPal,Next Day Air,No,No,4.0,Debit Card,Weekly
2534.0,66.0,Male,Jewelry,Accessories,46.0,Pennsylvania,S,Blue,Summer,3.1,No,Venmo,Standard,No,No,49.0,Cash,Bi-Weekly
2535.0,41.0,Male,Sunglasses,Accessories,42.0,Virginia,XL,Red,Fall,3.2,No,PayPal,Free Shipping,No,No,22.0,Cash,Weekly
2536.0,47.0,Male,Coat,Outerwear,80.0,Vermont,S,Purple,Winter,3.9,No,Bank Transfer,Express,No,No,39.0,Bank Transfer,Fortnightly
2537.0,51.0,Male,Belt,Accessories,39.0,Oklahoma,L,Gray,Spring,4.9,No,Bank Transfer,Express,No,No,45.0,PayPal,Every 3 Months
2538.0,44.0,Male,Coat,Outerwear,49.0,Maine,M,Purple,Summer,4.1,No,,2-Day Shipping,No,No,30.0,PayPal,Fortnightly
2539.0,18.0,Male,Scarf,Accessories,32.0,New Jersey,M,Silver,Summer,4.2,,Venmo,Next Day Air,,No,33.0,Credit Card,Bi-Weekly
2540.0,33.0,Male,Sandals,Footwear,73.0,Massachusetts,M,Purple,Fall,4.1,No,PayPal,Next Day Air,No,No,24.0,Cash,Bi-Weekly
2541.0,24.0,Male,Belt,Accessories,42.0,New Jersey,M,Charcoal,Summer,3.9,No,PayPal,Free Shipping,No,No,11.0,Debit Card,Quarterly
2542.0,33.0,Male,Scarf,Accessories,58.0,Washington,M,,Spring,2.7,No,Venmo,Next Day Air,No,No,13.0,Venmo,Every 3 Months
2543.0,61.0,Male,Jewelry,Accessories,22.0,Arkansas,M,White,Winter,3.7,No,PayPal,Express,No,No,27.0,PayPal,Annually
2544.0,27.0,Male,Scarf,Accessories,56.0,West Virginia,L,Peach,Spring,,No,Debit Card,Next Day Air,No,No,30.0,PayPal,Bi-Weekly
2545.0,46.0,Male,Pants,Clothing,,Delaware,M,Red,Spring,2.5,No,Cash,Next Day Air,No,No,39.0,Venmo,Quarterly
2546.0,38.0,Male,Shoes,Footwear,50.0,Texas,L,Olive,Spring,3.9,No,Bank Transfer,Free Shipping,No,No,10.0,Debit Card,Annually
2547.0,63.0,Male,Boots,Footwear,21.0,Texas,L,Gray,Summer,3.0,No,Venmo,Express,,No,4.0,Credit Card,Quarterly
2548.0,47.0,Male,Jacket,,97.0,Mississippi,M,Beige,Summer,3.2,No,Bank Transfer,2-Day Shipping,No,No,16.0,Cash,Weekly
2549.0,42.0,Male,Backpack,Accessories,63.0,Texas,L,Pink,Winter,3.8,No,Credit Card,Standard,No,,34.0,Credit Card,Monthly
2550.0,41.0,Male,Jacket,Outerwear,60.0,Virginia,M,Red,Fall,2.7,No,Credit Card,Standard,No,No,11.0,Debit Card,Every 3 Months
2551.0,53.0,Male,Boots,,52.0,New Hampshire,XL,Peach,Fall,3.0,No,Credit Card,Store Pickup,No,No,30.0,Debit Card,Fortnightly
2552.0,29.0,Male,Shoes,Footwear,32.0,Minnesota,M,Maroon,Winter,4.1,No,Cash,Next Day Air,No,No,40.0,Debit Card,Annually
2553.0,61.0,Male,Belt,Accessories,48.0,Maryland,XL,Purple,Spring,3.2,No,Cash,2-Day Shipping,No,No,13.0,Credit Card,Annually
2554.0,69.0,Male,Jewelry,Accessories,25.0,Vermont,M,Maroon,Summer,4.5,No,Cash,Store Pickup,No,No,28.0,Venmo,Every 3 Months
2555.0,51.0,Male,Jewelry,Accessories,68.0,Kansas,M,Gray,Summer,4.3,No,Bank Transfer,Store Pickup,No,No,49.0,Debit Card,Bi-Weekly
2556.0,24.0,Male,Pants,Clothing,74.0,Idaho,M,Gray,Fall,3.5,No,PayPal,Standard,No,No,23.0,Credit Card,Weekly
2557.0,24.0,Male,T-shirt,Clothing,88.0,Montana,XL,Magenta,Fall,3.1,No,PayPal,Standard,No,No,4.0,Bank Transfer,Quarterly
2558.0,70.0,Male,Shorts,Clothing,23.0,Oklahoma,L,Cyan,Spring,3.9,No,Venmo,Standard,No,No,17.0,PayPal,Fortnightly
2559.0,49.0,Male,Hoodie,Clothing,,,M,Silver,Fall,2.7,No,Cash,Express,No,No,24.0,PayPal,
2560.0,48.0,Male,Belt,Accessories,71.0,Mississippi,S,Green,Winter,4.0,No,Venmo,Free Shipping,No,No,21.0,Debit Card,Every 3 Months
2561.0,58.0,Male,Boots,Footwear,62.0,California,M,Violet,Spring,2.7,No,Debit Card,Next Day Air,No,No,17.0,Debit Card,Bi-Weekly
2562.0,32.0,Male,Hoodie,Clothing,20.0,New York,,Magenta,Spring,2.7,No,Credit Card,Free Shipping,No,No,22.0,Debit Card,Quarterly
13220.850651464512,57.0,Male,Shorts,Clothing,62.0,Arizona,XL,Yellow,Spring,4.7,No,Debit Card,Standard,No,No,27.0,Cash,Fortnightly
2564.0,69.0,Male,Backpack,Accessories,81.0,Massachusetts,XL,Gray,Winter,4.5,No,PayPal,Standard,No,No,1.0,Venmo,Every 3 Months
2565.0,42.0,Male,Scarf,Accessories,90.0,Kentucky,L,Indigo,Winter,3.0,No,Debit Card,2-Day Shipping,No,No,27.0,Bank Transfer,
2566.0,30.0,Male,Socks,Clothing,43.0,Vermont,S,Indigo,Fall,3.6,No,Debit Card,Store Pickup,No,No,8.0,Venmo,Quarterly
2567.0,35.0,Male,Handbag,Accessories,38.0,Missouri,S,Yellow,Fall,3.3,No,Credit Card,Standard,No,No,43.0,PayPal,Quarterly
2568.0,19.0,Male,Sunglasses,Accessories,25.0,Michigan,XL,Gold,Spring,4.3,No,Venmo,Store Pickup,No,No,24.0,Cash,Fortnightly
2569.0,52.0,Male,T-shirt,Clothing,98.0,Texas,XL,Green,Winter,4.3,No,Cash,Express,No,No,29.0,PayPal,Fortnightly
2570.0,42.0,Male,Dress,Clothing,75.0,New York,M,,Spring,4.8,No,Debit Card,Free Shipping,No,No,10.0,,Bi-Weekly
2571.0,36.0,Male,Sneakers,Footwear,27.0,New Mexico,XL,Olive,Spring,4.0,No,Bank Transfer,Store Pickup,No,No,12.0,PayPal,Fortnightly
2572.0,45.0,Male,Sunglasses,Accessories,27.0,Mississippi,L,Black,Winter,,No,Credit Card,Standard,No,No,48.0,Cash,Fortnightly
2573.0,54.0,Male,Blouse,Clothing,42.0,Washington,M,Silver,Fall,3.9,No,Debit Card,Next Day Air,No,No,40.0,Bank Transfer,Quarterly
,54.0,Male,T-shirt,Clothing,90.0,New Mexico,M,Red,Summer,4.4,No,Bank Transfer,Store Pickup,No,No,1.0,Bank Transfer,Annually
2575.0,27.0,Male,,Accessories,63.0,Florida,M,Brown,Summer,4.6,No,Credit Card,2-Day Shipping,No,No,26.0,Credit Card,Fortnightly
,53.0,Male,Shorts,Clothing,96.0,Minnesota,M,Silver,Fall,4.0,No,Cash,Express,No,No,9.0,PayPal,Annually
2577.0,20.0,Male,Hoodie,Clothing,40.0,New Hampshire,M,Silver,Winter,4.2,No,PayPal,Free Shipping,No,No,19.0,Debit Card,
2578.0,52.0,Male,Socks,Clothing,39.0,Minnesota,L,Black,Fall,4.5,No,Debit Card,Next Day Air,No,No,37.0,Bank Transfer,Monthly
2579.0,54.0,Male,Sunglasses,Accessories,48.0,Vermont,M,Purple,Fall,3.9,No,Bank Transfer,Free Shipping,No,No,3.0,Cash,Quarterly
,65.0,Male,Blouse,Clothing,20.0,Minnesota,M,Purple,Summer,3.7,No,Venmo,Express,No,No,40.0,Venmo,Weekly
2581.0,43.0,Male,Jeans,Clothing,29.0,Massachusetts,S,Turquoise,Summer,3.6,No,Cash,Store Pickup,No,No,13.0,Bank Transfer,Quarterly
2582.0,57.0,Male,Dress,Clothing,81.0,Wyoming,M,Gold,Winter,4.7,No,Bank Transfer,Express,No,No,48.0,Credit Card,Monthly
2583.0,19.0,Male,Dress,Clothing,98.0,South Dakota,S,Indigo,Fall,3.6,No,Venmo,2-Day Shipping,No,No,4.0,Venmo,Every 3 Months
2584.0,69.0,Male,Jeans,Clothing,93.0,Oklahoma,M,Lavender,Fall,2.5,No,Bank Transfer,Next Day Air,No,No,9.0,Cash,Weekly
2585.0,26.0,Male,Socks,Clothing,30.0,Florida,L,Blue,Summer,2.9,No,PayPal,Store Pickup,No,No,26.0,Bank Transfer,Bi-Weekly
2586.0,57.0,Male,Sunglasses,Accessories,37.0,Wisconsin,L,Maroon,Fall,4.4,No,Venmo,Free Shipping,No,No,19.0,Debit Card,Weekly
2587.0,20.0,Male,Coat,Outerwear,28.0,Maine,L,Yellow,Winter,4.6,No,Venmo,Express,No,No,1.0,Credit Card,Every 3 Months
2588.0,55.0,Male,Scarf,Accessories,,Connecticut,M,Purple,Winter,3.7,No,,Express,No,No,29.0,PayPal,Every 3 Months
2589.0,44.0,,Backpack,Accessories,49.0,Delaware,M,Peach,Summer,3.2,No,Venmo,Free Shipping,No,No,38.0,Venmo,Bi-Weekly
2590.0,52.0,Male,Pants,Clothing,53.0,North Dakota,M,Silver,Winter,4.9,No,Bank Transfer,2-Day Shipping,No,No,31.0,PayPal,Annually
2591.0,57.0,Male,Gloves,Accessories,66.0,California,M,Turquoise,Summer,5.0,No,PayPal,Free Shipping,No,No,35.0,Venmo,Annually
2592.0,40.0,Male,Jacket,Outerwear,61.0,New Mexico,S,Olive,Spring,3.3,No,Debit Card,Express,No,No,40.0,Cash,Quarterly
2593.0,23.0,Male,Shorts,Clothing,23.0,Iowa,XL,Peach,Summer,4.4,No,Cash,Store Pickup,No,No,13.0,Venmo,Quarterly
2594.0,36.0,Male,Pants,Clothing,36.0,Colorado,S,Indigo,Fall,4.7,No,Debit Card,Store Pickup,No,No,9.0,Bank Transfer,Every 3 Months
2595.0,59.0,Male,Skirt,Clothing,81.0,Montana,L,Indigo,Fall,3.6,No,Credit Card,Free Shipping,No,No,25.0,Cash,Every 3 Months
2596.0,,Male,Blouse,Clothing,56.0,Iowa,XL,Maroon,Summer,3.2,No,Credit Card,,No,No,3.0,Bank Transfer,Bi-Weekly
2597.0,63.0,Male,Shirt,Clothing,78.0,Louisiana,L,Black,Spring,3.0,No,Venmo,Next Day Air,No,No,35.0,Credit Card,Monthly
2598.0,60.0,Male,Jewelry,Accessories,25.0,Alabama,XL,Teal,Summer,4.4,No,Bank Transfer,Store Pickup,No,No,13.0,Venmo,Bi-Weekly
2599.0,64.0,Male,Backpack,Accessories,86.0,Nevada,XL,Olive,Fall,3.3,,Credit Card,Express,No,No,31.0,Debit Card,Annually
2600.0,63.0,Male,Jewelry,Accessories,99.0,Vermont,M,Gold,Winter,3.4,No,Credit Card,Express,No,No,48.0,Credit Card,Monthly
2601.0,21.0,Male,,Accessories,83.0,New York,M,Gray,Fall,3.9,No,Debit Card,Express,No,No,6.0,Bank Transfer,Bi-Weekly
2602.0,61.0,,Dress,Clothing,33.0,Mississippi,L,Orange,Winter,2.9,No,PayPal,Store Pickup,No,No,43.0,Cash,Monthly
2603.0,,Male,Coat,Outerwear,44.0,South Carolina,M,Black,Fall,2.9,No,,Free Shipping,No,No,1.0,Venmo,Quarterly
2604.0,69.0,Male,Dress,Clothing,58.0,Washington,M,Teal,Spring,2.7,No,Debit Card,2-Day Shipping,No,No,8.0,Cash,Annually
2605.0,47.0,Male,Sweater,Clothing,54.0,Colorado,M,Beige,Spring,3.4,No,Credit Card,Store Pickup,No,No,6.0,Debit Card,Weekly
2606.0,41.0,Male,Hoodie,Clothing,,Nevada,M,White,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,32.0,Venmo,Fortnightly
2607.0,68.0,Male,Shoes,Footwear,98.0,Nevada,L,Turquoise,Spring,4.7,No,Bank Transfer,Standard,No,No,46.0,,Bi-Weekly
2608.0,41.0,Male,Shoes,Footwear,36.0,Oklahoma,XL,Teal,Spring,3.1,No,Bank Transfer,,No,No,38.0,PayPal,Every 3 Months
2609.0,42.0,Male,Jacket,Outerwear,68.0,Mississippi,L,Orange,Fall,4.2,No,PayPal,2-Day Shipping,No,No,48.0,Credit Card,Fortnightly
2610.0,66.0,Male,Backpack,Accessories,95.0,Arkansas,M,Black,Summer,3.0,No,Credit Card,Store Pickup,No,No,18.0,,Bi-Weekly
2611.0,66.0,Male,Jeans,Clothing,93.0,West Virginia,M,Violet,Spring,3.1,No,Bank Transfer,Express,No,No,25.0,Cash,Quarterly
2612.0,33.0,Male,Jacket,Outerwear,,Michigan,L,Maroon,Fall,4.2,,Cash,2-Day Shipping,No,No,4.0,Cash,Fortnightly
2613.0,55.0,Male,Sunglasses,Accessories,22.0,Louisiana,M,Turquoise,Winter,3.8,No,Cash,Next Day Air,No,No,27.0,Venmo,Quarterly
2614.0,58.0,Male,Gloves,Accessories,88.0,South Dakota,M,Gold,Fall,2.9,No,Cash,Express,No,No,14.0,Bank Transfer,Monthly
2615.0,18.0,Male,Jacket,Outerwear,65.0,North Dakota,M,Turquoise,Spring,4.2,,Credit Card,Express,,No,36.0,Bank Transfer,Fortnightly
2616.0,49.0,Male,T-shirt,Clothing,62.0,Arizona,M,Maroon,Fall,3.1,No,Venmo,2-Day Shipping,No,No,6.0,Debit Card,Quarterly
2617.0,61.0,Male,Sandals,,55.0,Georgia,XL,Purple,Spring,3.6,No,Bank Transfer,Express,No,No,46.0,Cash,Annually
2618.0,31.0,Male,Shorts,Clothing,97.0,Idaho,S,Maroon,Spring,4.8,No,Bank Transfer,Standard,No,No,29.0,Bank Transfer,Annually
2619.0,70.0,Male,Handbag,Accessories,77.0,Louisiana,L,Brown,Fall,4.1,No,Credit Card,Express,No,No,12.0,Venmo,Monthly
2620.0,68.0,,Pants,Clothing,40.0,Connecticut,L,Indigo,Winter,3.9,No,Credit Card,Free Shipping,No,No,47.0,Credit Card,Weekly
2621.0,27.0,Male,Blouse,Clothing,23.0,Ohio,S,Lavender,Winter,3.0,No,Venmo,Standard,No,No,28.0,Debit Card,Annually
2622.0,48.0,Male,Shoes,Footwear,46.0,Maine,M,Beige,Winter,3.0,No,PayPal,Express,No,No,21.0,Bank Transfer,Annually
2623.0,63.0,Male,Backpack,Accessories,75.0,New Hampshire,M,Yellow,Spring,4.9,No,,2-Day Shipping,No,No,15.0,Credit Card,Annually
2624.0,49.0,,Shoes,Footwear,76.0,Massachusetts,M,Gold,Fall,4.8,No,Cash,Next Day Air,No,No,38.0,Cash,Annually
2625.0,19.0,Male,Dress,Clothing,59.0,South Dakota,M,Indigo,Summer,3.3,No,Debit Card,Standard,No,No,19.0,Credit Card,Annually
2626.0,30.0,Male,Skirt,Clothing,51.0,Colorado,L,Cyan,Summer,2.7,No,Bank Transfer,Standard,No,No,31.0,Credit Card,Weekly
2627.0,50.0,Male,,Outerwear,46.0,Rhode Island,XL,Silver,Fall,4.2,No,Bank Transfer,Express,No,No,30.0,Credit Card,Every 3 Months
2628.0,66.0,Male,Shirt,Clothing,26.0,Missouri,,Silver,Fall,3.6,No,PayPal,Next Day Air,No,No,,Bank Transfer,Quarterly
2629.0,25.0,Male,Hoodie,Clothing,51.0,Wyoming,M,Silver,Summer,3.8,No,Venmo,Next Day Air,No,No,42.0,Credit Card,Bi-Weekly
2630.0,61.0,Male,Scarf,,44.0,New Hampshire,M,Peach,Winter,3.8,No,Venmo,Free Shipping,No,No,25.0,Venmo,Annually
2631.0,29.0,Male,Skirt,Clothing,82.0,Maine,S,Pink,Spring,4.2,No,Bank Transfer,Free Shipping,No,No,20.0,Cash,Quarterly
2632.0,53.0,Male,Skirt,Clothing,44.0,Connecticut,S,Violet,Summer,,No,PayPal,Express,No,No,3.0,Cash,Weekly
2633.0,24.0,Male,Scarf,Accessories,27.0,Alaska,M,Black,Fall,5.0,No,Venmo,Next Day Air,No,No,14.0,Cash,Annually
2634.0,51.0,Male,Sunglasses,Accessories,90.0,Alaska,M,Purple,Fall,4.7,No,PayPal,Next Day Air,No,No,32.0,Credit Card,Fortnightly
2635.0,26.0,Male,Sandals,Footwear,58.0,North Carolina,S,Black,Summer,3.2,No,Cash,Store Pickup,No,No,20.0,PayPal,Every 3 Months
2636.0,59.0,Male,Hoodie,Clothing,80.0,Colorado,XL,Peach,Spring,2.9,No,PayPal,2-Day Shipping,No,No,34.0,PayPal,Fortnightly
2637.0,41.0,Male,Jacket,,40.0,Utah,S,Magenta,Winter,4.2,No,PayPal,Store Pickup,No,No,6.0,Venmo,Annually
2638.0,,Male,Pants,Clothing,23.0,Alabama,M,Magenta,Spring,3.7,No,Credit Card,Store Pickup,No,No,2.0,PayPal,Annually
2639.0,22.0,Male,Shirt,Clothing,34.0,Hawaii,S,Black,Spring,4.2,No,PayPal,Store Pickup,No,No,35.0,Credit Card,Annually
2640.0,18.0,Male,Blouse,Clothing,35.0,New Hampshire,XL,Pink,Winter,2.6,No,Debit Card,Free Shipping,No,No,33.0,Debit Card,Quarterly
2641.0,30.0,Male,Skirt,Clothing,75.0,Indiana,L,Olive,Summer,,No,Debit Card,Store Pickup,No,No,45.0,Venmo,Bi-Weekly
2642.0,25.0,Male,Sunglasses,Accessories,60.0,Vermont,XL,Olive,Winter,2.7,No,Debit Card,Next Day Air,No,No,20.0,Bank Transfer,Every 3 Months
2643.0,39.0,Male,Belt,Accessories,87.0,Iowa,L,Peach,Summer,4.0,No,Debit Card,Store Pickup,No,No,48.0,Bank Transfer,Annually
2644.0,49.0,Male,Gloves,Accessories,41.0,Maryland,S,Silver,Spring,2.9,No,Credit Card,Next Day Air,No,No,37.0,Cash,Monthly
